CNPJ,SEQUENCIAL_DO_CNPJ,DV_DO_CNPJ,NOME_INSTITUIÇÃO,SEGMENTO,CÓD_COMPE_AG,NOME_AGÊNCIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICíPIO,UF,DATA_INÍCIO,DDD,FONE,ID_INSTALAÇÃO,ID_INSTALAÇÃO_ESTBAN,MUNICIPIO_IBGE
00.360.305,4461,10,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4461,GAMA LESTE  DF,QUADRA 7 LOTE 740,,,SETOR INDUSTRIAL (GAMA),72450-070,BRASILIA,DF,2012-09-28 00:00:00,61,33502700,9999412451,A9412451,5300108
00.360.305,4462,0,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4462,COMERCIAL NORTE  DF,QND 27 LT 09,,,TAGUATINGA NORTE,72120-270,BRASILIA,DF,2012-12-26 00:00:00,61,31201800,9999401339,A9401339,5300108
00.360.305,4463,82,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4463,PISTAO SUL  DF,QS 7 LT LT 03- RUA 820 LOJA 3 - TERREO,,,AREAL (AGUAS CLARAS),71972-540,BRASILIA,DF,2012-12-20 00:00:00,61,34566600,9999402397,A9402397,5300108
00.360.305,4465,44,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4465,ITIQUIRA  MT,AVENIDA CUIABA  NUM 185,,,CENTRO,78790-000,ITIQUIRA,MT,2013-01-28 00:00:00,65,34911800,9999397656,A9397656,5104609
00.360.305,4466,25,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4466,TAPURAH  MT,AVENIDA PARANA,1550,,CENTRO,78573-000,TAPURAH,MT,2012-11-19 00:00:00,65,33637300,9999405930,A9405930,5108006
00.360.305,4467,6,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4467,PEIXOTO DE AZEVEDO  MT,AVENIDA BRASIL  NUM 875,,,CENTRO,78530-000,PEIXOTO DE AZEVEDO,MT,2012-09-28 00:00:00,66,35751200,9999413003,A9413003,5106422
00.360.305,4469,78,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4469,CARIRA  SE,RUA TENENTE JOSE ROSA ARAUJO NUM 23,,,CENTRO,49550-000,CARIRA,SE,2012-12-19 00:00:00,79,32268100,9999402528,A9402528,2801405
00.360.305,4470,1,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4470,RIBEIROPOLIS  SE,AVENIDA BARAO DE RIO BRANCO NUM 25,,,CENTRO,49530-000,RIBEIROPOLIS,SE,2012-11-19 00:00:00,79,32268101,9999405940,A9405940,2806008
00.360.305,4471,92,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4471,BARRA DOS COQUEIROS  SE,AVENIDA OCEANICA  NUM S/N,,,LOTEAMENTO ANTONIO PEDRO,49140-000,BARRA DOS COQUEIROS,SE,2012-09-28 00:00:00,79,32268107,9999412378,A9412378,2800605
00.360.305,4472,73,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4472,VISTA ALEGRE RIO  RJ,AVENIDA BRAZ DE PINA  NUM 1991,,,VISTA ALEGRE,21235-602,RIO DE JANEIRO,RJ,2012-10-30 00:00:00,21,21540850,9999408920,A9408920,3304557
00.360.305,4473,54,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4473,SAO MIGUEL DO GUAPORE  RO,AVENIDA SAO PAULO  NUM 176,,,CENTRO,76932-000,SAO MIGUEL DO GUAPORE,RO,2012-12-28 00:00:00,69,36421436,9999401138,A9401138,1100320
00.360.305,4474,35,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4474,TERRA RICA  PR,AVENIDA SAO PAULO  NUM 1520,,,CENTRO,87890-000,TERRA RICA,PR,2012-12-21 00:00:00,44,34418800,9999402976,A9402976,4127304
00.360.305,4475,16,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4475,INDIARA  GO,ALAMEDA JORGE VICENTE ALVES  NUM S/N,,QUADRA M - LOTE 4,ALTO DA PRIMAVERA,75955-000,INDIARA,GO,2012-12-21 00:00:00,62,36121002,9999401893,A9401893,5209952
00.360.305,4476,5,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4476,VILA BRASILIA  GO,AVENIDA SAO PAULO  NUM S/N,,LOTE 13 - Q 35 A,VILA BRASILIA,74905-770,APARECIDA DE GOIANIA,GO,2013-08-30 00:00:00,62,36257130,9999370223,A9370223,5201405
00.360.305,4477,88,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4477,BOQUIM  SE,AVENIDA SIMPLICIANO FERNANDES DA FONSECA,131,,CENTRO,49360-000,BOQUIM,SE,2012-10-30 00:00:00,79,36452130,9999408927,A9408927,2800670
00.360.305,4478,69,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4478,NEOPOLIS  SE,PRACA LUIZ PITOMBO NUM S/N,,,CENTRO,49980-000,NEOPOLIS,SE,2012-12-27 00:00:00,79,32268101,9999401327,A9401327,2804409
00.360.305,4479,40,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4479,SANTA LUZIA DO PARUA  MA,AVENIDA PROFESSOR JOAO MORAES DE SOUZA,,NUM S/N,CENTRO,65272-000,SANTA LUZIA DO PARUA,MA,2012-07-31 00:00:00,98,33741458,9999423840,A9423840,2110039
00.360.305,4480,83,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4480,SANTA RITA DO MARANHAO  MA,PRACA DOUTOR CARLOS MACIEIRA  NUM S/N,,,CENTRO,65145-000,SANTA RITA,MA,2012-07-30 00:00:00,98,34511789,9999424058,A9424058,2110203
00.360.305,4481,64,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4481,GUARAI  TO,AVENIDA BERNARDO SAYAO  Q 08 - LOTE 9/10,,,CENTRO,77700-000,GUARAI,TO,2012-10-16 00:00:00,63,40098500,9999410317,A9410317,1709302
00.360.305,4483,26,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4483,SAMAMBAIA SUL  DF,QUADRA QS 116 CJT 06 LOTE 01,,,SAMAMBAIA SUL,72302-567,BRASILIA,DF,2012-12-28 00:00:00,61,21087410,9999402432,A9402432,5300108
00.360.305,4484,7,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4484,SANTA QUITERIA  CE,RUA MARIA DE LOURDES  NUM S/N,,,CENTRO,62280-000,SANTA QUITERIA,CE,2012-09-26 00:00:00,85,32702757,9999412991,A9412991,2312205
00.360.305,4488,30,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4488,AV CASTELO BRANCO  SP,RUA ALICE ALEM SAADI  NUM 855  LOJA 15,,,NOVA RIBEIRANIA,14096-570,RIBEIRAO PRETO,SP,2012-11-30 00:00:00,16,36032100,9999404532,A9404532,3543402
00.360.305,4491,36,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4491,BORBOREMA PAULISTA  SP,RUA QUINTINO BOCAIUVA  NUM 788,,,CENTRO,14955-000,BORBOREMA,SP,2012-11-30 00:00:00,16,32669000,9999404546,A9404546,3507407
00.360.305,4492,17,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4492,ALVINOPOLIS  SP,AVENIDA DONA GERTRUDES NUM 560,,,ALVINOPOLIS,12942-540,ATIBAIA,SP,2012-10-29 00:00:00,11,44146850,9999409090,A9409090,3504107
00.360.305,4493,6,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4493,AV IACANGA  SP,AVENIDA IACANGA NUM 1385,,,JARDIM IPIRANGA,13468-590,AMERICANA,SP,2012-11-29 00:00:00,19,34759810,9999404654,A9404654,3501608
00.360.305,4494,89,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4494,CIDADE DOS PINHEIRAIS  SP,AVENIDA PAULICEIA  NUM 301,,,LARANJEIRAS,07744-025,CAIEIRAS,SP,2012-09-21 00:00:00,11,44415300,9999415152,A9415152,3509007
00.360.305,4495,60,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4495,CORUMBAIBA  GO,RUA SEBASTIAO GOMES  Q 22 - LOTE 08,,,CENTRO,75675-000,CORUMBAIBA,GO,2012-10-15 00:00:00,64,34471480,9999410670,A9410670,5205901
00.360.305,4496,40,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4496,MARA ROSA  GO,AVENIDA BERNARDO SAYAO  695,,QUADRA 25  LOTE 01,CENTRO,76490-000,MARA ROSA,GO,2013-03-25 00:00:00,62,33662178,9999390395,A9390395,5212808
00.360.305,4498,2,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4498,ALTINOPOLIS  SP,RUA CORONEL HONORIO PALMA  NUM 108,,,CENTRO,14350-000,ALTINOPOLIS,SP,2012-10-26 00:00:00,16,36657100,9999409150,A9409150,3501004
00.360.305,4499,93,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4499,BERCO DA REPUBLICA  SP,AVENIDA CAETANO RUGGIERI NUM 2811,,,PQ NOSSA SENHORA DA CANDELARIA,13310-160,ITU,SP,2012-11-30 00:00:00,15,40229950,9999404545,A9404545,3523909
00.360.305,4500,61,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4500,FORMOSINHA  GO,AVENIDA BRASILIA  NUM 1161 - TERREO,,,FORMOSINHA,73813-010,FORMOSA,GO,2013-02-01 00:00:00,61,36429700,9999397130,A9397130,5208004
00.360.305,4501,42,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4501,VALPARAISO CENTRO  GO,QUADRA 10  LOTE 41 - LOJAS 1 E 2,,1o PAVIMENTO,VALPARAISO I - ETAPA A,72876-030,VALPARAISO DE GOIAS,GO,2012-12-20 00:00:00,61,36159101,9999402401,A9402401,5221858
00.360.305,4502,23,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4502,12 DE OUTUBRO  GO,AVENIDA SANTOS DUMONT  NUM 502,,C/ RUA 14 - QD. 02 - LOTE 1/2/4,SETOR SANTOS DUMONT,75530-275,ITUMBIARA,GO,2013-06-28 00:00:00,64,21030100,9999378012,A9378012,5211503
00.360.305,4506,57,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4506,NOSSA SENHORA DA LUZ  RS,RUA SETE DE SETEMBRO  NUM 409,,,CENTRO,96470-000,PINHEIRO MACHADO,RS,2012-09-17 00:00:00,53,32481305,9999415606,A9415606,4314506
00.360.305,4507,38,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4507,TAPERA  RS,RUA PEDRO BINNI  NUM 136,,ESQ R DUQUE CAXIAS,CENTRO,99490-000,TAPERA,RS,2013-08-05 00:00:00,54,33853605,9999372960,A9372960,4321006
00.360.305,4508,19,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4508,AV OTTO NIEMEYER  RS,AVENIDA OTTO NIEMEYER NUM 2106,,,TRISTEZA,91910-001,PORTO ALEGRE,RS,2012-09-28 00:00:00,51,40095150,9999412421,A9412421,4314902
00.360.305,4511,14,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4511,SETOR BANCARIO NORTE  DF,SBN QUADRA 1 BLC F LOJA 1 TERREO,,,ASA NORTE,70040-010,BRASILIA,DF,2012-10-19 00:00:00,61,21087404,9999409834,A9409834,5300108
00.360.305,4515,48,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4515,NOVA AMERICA  RJ,AVENIDA PASTOR MARTIN LUTHER KING JR,,NUM 126  BLC 1 - LOJA 102,DEL CASTILHO,20765-971,RIO DE JANEIRO,RJ,2012-08-30 00:00:00,21,21541751,9999417463,A9417463,3304557
00.360.305,4522,77,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4522,IPIXUNA DO PARA  PA,AVENIDA PRESIDENTE VARGAS  NUM 422,,,CENTRO,68637-000,IPIXUNA DO PARA,PA,2012-12-20 00:00:00,91,32112746,9999409829,A9409829,1503457
00.360.305,4523,58,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4523,CAPITAO POCO  PA,AVENIDA 29 DE DEZEMBRO  NUM 1725,,,CENTRO,68650-000,CAPITAO POCO,PA,2012-10-05 00:00:00,91,34689500,9999412086,A9412086,1502301
00.360.305,4524,39,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4524,NOVO REPARTIMENTO  PA,AVENIDA CASTANHEIRA  NUM 03,,,PARQUE DA LADEIRA,68473-000,NOVO REPARTIMENTO,PA,2012-11-19 00:00:00,94,37851210,9999405924,A9405924,1505064
00.360.305,4525,10,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4525,DOM ELISEU  PA,TRAVESSA JUSCELINO KUBITSCHECK  NUM 209,,,CENTRO,68633-000,DOM ELISEU,PA,2012-11-06 00:00:00,94,33359500,9999411183,A9411183,1502939
00.360.305,4526,9,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4526,IGARAPE MIRI  PA,TRAVESSA CEL VITORIO  NUM 376,,,CENTRO,68430-000,IGARAPE-MIRI,PA,2012-12-21 00:00:00,91,37552400,9999401895,A9401895,1503309
00.360.305,4527,81,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4527,MAE DO RIO  PA,RUA RUI BARBOSA  NUM 624,,,CENTRO,68675-000,MAE DO RIO,PA,2013-02-18 00:00:00,91,32112747,9999395353,A9395353,1504059
00.360.305,4529,43,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4529,PICANCO  SP,RUA CACHOEIRA NUM 461,,,JARDIM ROSA DE FRANCA,07080-000,GUARULHOS,SP,2012-10-29 00:00:00,11,20866100,9999409083,A9409083,3518800
00.360.305,4530,87,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4530,CIDADE DUTRA  SP,RUA MARIA CASUSA FEITOSA  NUM 129,,,JORDANOPOLIS,04830-000,SAO PAULO,SP,2012-12-17 00:00:00,11,59298800,9999403698,A9403698,3550308
00.360.305,4531,68,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4531,JARDIM DAS IMBUIAS  SP,AV CARLOS OBERHUBER  446,,,JARDIM FLORESTA,04836-130,SAO PAULO,SP,2014-11-03 00:00:00,11,21395700,9999326945,A9326945,3550308
00.360.305,4532,49,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4532,FILHOS DA TERRA  SP,AVENIDA ANTONELO DA MESSINA  NUM 1175,,,TREMEMBE,02318-000,SAO PAULO,SP,2013-04-23 00:00:00,11,22487200,9999388042,A9388042,3550308
00.360.305,4533,20,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4533,VALO VELHO  SP,ESTRADA DE ITAPECERICA  NUM 8629,,LOTE 28 E 29 - QUADRA A,CAPAO REDONDO,05858-003,SAO PAULO,SP,2012-10-25 00:00:00,11,58222402,9999409226,A9409226,3550308
00.360.305,4535,91,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4535,CAMPOS ALTOS  MG,RUA JOAO SOARES DE SOUZA  NUM 295A,,,CENTRO,38970-000,CAMPOS ALTOS,MG,2012-10-19 00:00:00,37,34267000,9999412088,A9412088,3111507
00.360.305,4536,72,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4536,JEQUITINHONHA  MG,RUA CORONEL RAMIRO  NUM 309,,,CENTRO,39960-000,JEQUITINHONHA,MG,2012-09-17 00:00:00,33,37413500,9999415801,A9415801,3135803
00.360.305,4537,53,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4537,BAIRRO FOCH  MG,AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA,2345,,SAO CARLOS,37557-000,POUSO ALEGRE,MG,2012-10-22 00:00:00,35,34274400,9999409682,A9409682,3152501
00.360.305,4538,34,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4538,CAMPO MAGRO  PR,RUA MARANHAO  NUM 113,,,CENTRO,83535-000,CAMPO MAGRO,PR,2012-09-24 00:00:00,41,36774500,9999415819,A9415819,4104253
00.360.305,4539,15,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4539,AUTAZES  AM,RUA MARECHAL COSTA E SILVA  NUM 89,,,CENTRO,69240-000,AUTAZES,AM,2012-11-14 00:00:00,92,33172200,9999406533,A9406533,1300300
00.360.305,4540,59,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4540,BORBA  AM,TRAVESSA CONSTANTINO NERY  NUM S/N,,,CENTRO,69200-000,BORBA,AM,2013-01-18 00:00:00,92,31334903,9999398831,A9398831,1300805
00.360.305,4541,30,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4541,MANICORE  AM,RUA MAJOR SANTANA  NUM S/N,,,MANAUS,69280-000,MANICORE,AM,2013-11-22 00:00:00,92,31334900,9999360490,A9360490,1302702
00.360.305,4542,10,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4542,LABREA  AM,PRACA CORONEL LABRE  NUM S/N,,,CENTRO,69830-000,LABREA,AM,2012-11-26 00:00:00,92,31334900,9999404918,A9404918,1302405
00.360.305,4543,0,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4543,CACUIA  RJ,ESTRADA DO GALEAO  NUM 853,,,JARDIM GUANABARA,21931-383,RIO DE JANEIRO,RJ,2012-11-30 00:00:00,21,37210900,9999404530,A9404530,3304557
00.360.305,4546,44,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4546,MANDIRITUBA  PR,AVENIDA BRASIL  NUM 727,,,CENTRO,83800-000,MANDIRITUBA,PR,2012-10-15 00:00:00,41,36268100,9999410745,A9410745,4114302
00.360.305,4547,25,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4547,CONTENDA  PR,AVENIDA JOAO FRANCO  NUM 62 - LOJA 7,,,CENTRO,83730-000,CONTENDA,PR,2012-10-19 00:00:00,41,36258300,9999409837,A9409837,4106209
00.360.305,4548,6,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4548,PAO DE ACUCAR  AL,AVENIDA BRAULIO CAVALCANTE  NUM S/N,,,CENTRO,57400-000,PAO DE ACUCAR,AL,2012-09-28 00:00:00,82,36241819,9999415150,A9415150,2706406
00.360.305,4550,20,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4550,CAMPUS DO PICI  CE,AVENIDA HUMBERTO MONTE  NUM 100,,LOJA 5 6 8,PICI,60430-232,FORTALEZA,CE,2013-04-19 00:00:00,85,32874040,9999386746,A9386746,2304400
00.360.305,4551,1,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4551,PAPICU  CE,RUA DESEMBARGADOR LAURO NOGUEIRA,1500,LOJAS 231/232 - G02,PAPICU,60176-065,FORTALEZA,CE,2012-09-25 00:00:00,85,32661450,9999413040,A9413040,2304400
00.360.305,4552,92,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4552,PIRANHAS  AL,AVENIDA SAO FRANCISCO  NUM S/N,,QUADRA B-17 - LOTE 11,XINGO,57460-000,PIRANHAS,AL,2012-09-14 00:00:00,82,32167400,9999415800,A9415800,2707107
00.360.305,4553,73,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4553,SHOPPING DAYS  RJ,AVENIDA MINISTRO EDGARD ROMERO  NUM 244,,LOJA 211,MADUREIRA,21360-201,RIO DE JANEIRO,RJ,2012-11-29 00:00:00,21,21541150,9999404663,A9404663,3304557
00.360.305,4554,54,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4554,PORTO MURTINHO  MS,AVENIDA LARANJEIRAS  NUM 181,,,CENTRO,79280-000,PORTO MURTINHO,MS,2013-03-26 00:00:00,67,32874200,9999389883,A9389883,5006903
00.360.305,4555,35,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4555,ANASTACIO  MS,RUA JOAO LEITE RIBEIRO  NUM 637,,,CENTRO,79210-000,ANASTACIO,MS,2013-02-15 00:00:00,67,32455600,9999395570,A9395570,5000708
00.360.305,4556,16,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4556,MIRANDA  MS,RUA 13 DE JUNHO  NUM 168,,,CENTRO,79380-000,MIRANDA,MS,2013-01-25 00:00:00,67,32424600,9999397744,A9397744,5005608
00.360.305,4557,5,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4557,VILA JOANIZA  SP,AVENIDA YERVANT KISSAJIKIAN  NUM 2474,,,VILA JOANIZA,04428-000,SAO PAULO,SP,2012-12-20 00:00:00,11,56245040,9999413010,A9413010,3550308
00.360.305,4558,88,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4558,TABOAO  SP,AVENIDA SILVESTRE PIRES DE FREITAS,156,,JARDIM PARAISO,07144-000,GUARULHOS,SP,2012-12-27 00:00:00,11,24026180,9999401322,A9401322,3518800
00.360.305,4560,0,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4560,RIO PRETO DA EVA  AM,RUA GOVERNADOR GREGORIO AZEVEDO  NUM S/N,,LOTE 07/08,CENTRO,69117-000,RIO PRETO DA EVA,AM,2012-09-28 00:00:00,92,31334903,9999412998,A9412998,1303569
00.360.305,4561,83,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4561,MUSEU DO IPIRANGA  SP,AVENIDA DOM PEDRO I,781,,IPIRANGA,01552-001,SAO PAULO,SP,2014-07-30 00:00:00,11,20654650,9999334589,A9334589,3550308
00.360.305,4562,64,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4562,SHOPPING CIDADE NORTE  SP,AVENIDA ALFREDO ANTONIO DE OLIVEIRA,2077,BOX 171,JARDIM PLANALTO,15046-619,SAO JOSE DO RIO PRETO,SP,2012-10-19 00:00:00,17,32199410,9999409842,A9409842,3549805
00.360.305,4563,45,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4563,CAREIRO  AM,RUA CURARI  NUM 81 A/B,,,CENTRO,69250-000,CAREIRO,AM,2012-09-27 00:00:00,92,31334903,9999412960,A9412960,1301100
00.360.305,4564,26,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4564,BARCELONA  SP,RUA TAIPAS  NUM 278,,,BARCELONA,09560-200,SAO CAETANO DO SUL,SP,2012-11-22 00:00:00,11,33828800,9999405658,A9405658,3548807
00.360.305,4565,7,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,734,JARDIM PERI  SP,AVENIDA PERI RONCHETTI  NUM 667,,,JARDIM PERI,02633-000,SAO PAULO,SP,2013-05-23 00:00:00,11,22348650,9999382556,A9382556,3550308
00.360.305,4566,98,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4566,IRANDUBA  AM,AVENIDA AMAZONAS  NUM 692,,,CENTRO,69415-000,IRANDUBA,AM,2012-10-26 00:00:00,92,33672289,9999409148,A9409148,1301852
00.360.305,4568,50,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4568,PARIQUERA-ACU  SP,AVENIDA CAP CASEMIRO LINS VIEIRA NUM 641,,,CENTRO,11930-000,PARIQUERA-ACU,SP,2012-10-26 00:00:00,13,38569500,9999409152,A9409152,3536208
00.360.305,4569,30,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4569,CONTINENTAL  SP,AVENIDA DEPUTADO ULISSES GUIMARAES,1103,,JARDIM RIO BRANCO,11347-000,SAO VICENTE,SP,2013-01-31 00:00:00,13,30233050,9999397267,A9397267,3551009
00.360.305,4570,74,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4570,MANOA  AM,AV FRANCISCO QUEIROZ,1025,,CIDADE NOVA,69090-741,MANAUS,AM,2012-09-11 00:00:00,92,31834850,9999416237,A9416237,1302603
00.360.305,4572,36,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4572,NORTE MANAUARA  AM,AVENIDA MARGARITA,,,CIDADE NOVA,69097-305,MANAUS,AM,2012-09-28 00:00:00,92,21293350,9999412264,A9412264,1302603
00.360.305,4573,17,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4573,LAUZANE  SP,AVENIDA PARADA PINTO  NUM 2139,,,VILA NOVA CACHOEIRINHA,02611-003,SAO PAULO,SP,2012-09-27 00:00:00,11,22085100,9999413026,A9413026,3550308
00.360.305,4574,6,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4574,PRAIA DA ENSEADA  SP,AVENIDA DOM PEDRO I NUM 2575,,,JARDIM BELMAR,11440-002,GUARUJA,SP,2013-01-21 00:00:00,13,30233050,9999398783,A9398783,3518701
00.360.305,4575,89,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4575,PRESIDENTE FIGUEIREDO  AM,RUA MATAMATA  NUM 32,,,HONORIO ROLDAO,69735-000,PRESIDENTE FIGUEIREDO,AM,2012-10-29 00:00:00,92,31334903,9999409080,A9409080,1303536
00.360.305,4576,60,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4576,FORMOSA DO RIO PRETO  BA,AVENIDA BAHIA  NUM 40,,,CENTRO,47990-000,FORMOSA DO RIO PRETO,BA,2012-12-28 00:00:00,77,36111458,9999402417,A9402417,2911105
00.360.305,4577,40,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4577,PARATINGA  BA,RUA BENJAMIN CONSTANT  NUM 150,,,CENTRO,47500-000,PARATINGA,BA,2012-10-15 00:00:00,77,36111458,9999410678,A9410678,2923704
00.360.305,4578,21,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4578,PRADO  BA,AVENIDA DOIS DE JULHO  NUM 305,,,CENTRO,45980-000,PRADO,BA,2012-08-31 00:00:00,73,32158200,9999417264,A9417264,2925501
00.360.305,4579,2,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4579,CANDIDO SALES  BA,RUA DEPUTADO ALVES DE MACEDO  NUM 947,,,CENTRO,45157-000,CANDIDO SALES,BA,2012-09-28 00:00:00,77,34383201,9999415147,A9415147,2906709
00.360.305,4580,46,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4580,MONTIVIDIU  GO,RUA RIO VERDE  Q 03 - LT 03,,,CENTRO,75915-000,MONTIVIDIU,GO,2012-12-10 00:00:00,64,36291617,9999403703,A9403703,5213756
00.360.305,4581,27,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4581,CANAVIEIRAS  BA,AVENIDA OTAVIO MANGABEIRA  NUM 639,,,CENTRO,45860-000,CANAVIEIRAS,BA,2012-11-09 00:00:00,73,32158200,9999409149,A9409149,2906303
00.360.305,4582,8,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4582,ITABELA  BA,RUA SANTOS DUMONT,37,,CENTRO,45848-000,ITABELA,BA,2012-09-28 00:00:00,73,32158200,9999415154,A9415154,2914653
00.360.305,4583,99,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4583,SANTA RITA DE CASSIA  BA,PRACA RUI BARBOSA  NUM 330,,,CENTRO,47150-000,SANTA RITA DE CASSIA,BA,2012-10-22 00:00:00,77,36111458,9999409690,A9409690,2928406
00.360.305,4584,70,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4584,SANTANENSE  BA,PRACA DA BANDEIRA  NUM 339,,,CENTRO,47700-000,SANTANA,BA,2012-09-28 00:00:00,77,34843488,9999412321,A9412321,2928208
00.360.305,4585,50,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4585,SAO DESIDERIO  BA,RUA DR. VALERIO DE BRITO  NUM 126,,,CENTRO,47820-000,SAO DESIDERIO,BA,2013-03-28 00:00:00,77,36232708,9999389663,A9389663,2928901
00.360.305,4586,31,CAIXA ECONOMICA FEDERAL,Caixa Economica Federal,4586,ESTRADA DO COCO  BA,AV SANTOS DUMONT KM 2 SHOPPING FERIA LJ,6,,ESTRADA DO COCO,42700-000,LAURO DE FREITAS,BA,2013-05-31 00:00:00,71,31836950,9999381351,A9381351,2919207
