CNPJ,SEQUENCIAL_DO_CNPJ,DV_DO_CNPJ,NOME_INSTITUIÇÃO,SEGMENTO,CÓD_COMPE_AG,NOME_AGÊNCIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICíPIO,UF,DATA_INÍCIO,DDD,FONE,ID_INSTALAÇÃO,ID_INSTALAÇÃO_ESTBAN,MUNICIPIO_IBGE
90.400.888,1790.0,10.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4434.0,001-4434 S.CARLOS-PRACA XV,RUA EPISCOPAL,1491,,N RESID S. VILARI,13560-570,SAO CARLOS,SP,2009-04-30 00:00:00,16.0,33732800.0,9999608239.0,A9608239,3548906.0
90.400.888,1791.0,0.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3997.0,001-3997 SJRPRETO-FUNFARME,AV BRIGADEIRO FARIA LIMA,5836,,VL SAO JOSE,15090-000,SAO JOSE DO RIO PRETO,SP,2009-04-30 00:00:00,17.0,32011910.0,9999607993.0,A9607993,3549805.0
90.400.888,1792.0,82.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4748.0,001-4748 INTERLAGOS II-SP-SP,AVENIDA NOSSA SENHORA DO SABARA,2507,,VILA SANTANA,04685-006,SAO PAULO,SP,2009-04-30 00:00:00,11.0,56132900.0,9999607520.0,A9607520,3550308.0
90.400.888,1793.0,63.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4612.0,001 4612 VL PRUDENTE-SP IV,AV PAES DE BARROS,3462,,VILA PRUDENTE,03114-001,SAO PAULO,SP,2009-04-30 00:00:00,11.0,22721100.0,9999607552.0,A9607552,3550308.0
90.400.888,1795.0,25.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3011.0,ALFENAS,PRACA GETULIO VARGAS 219,,,CENTRO,37130-000,ALFENAS,MG,2009-04-30 00:00:00,35.0,2922233.0,9999607771.0,A9607771,3101607.0
90.400.888,1796.0,6.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3028.0,ARAGUARI,AV. TIRADENTES 310,,,CENTRO,38440-238,ARAGUARI,MG,2009-04-30 00:00:00,34.0,2426161.0,9999607897.0,A9607897,3103504.0
90.400.888,1797.0,97.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3467.0,ARAXA,RUA PRESIDENTE OLEGARIO MACIEL 148,,,CENTRO,38183-186,ARAXA,MG,2009-04-30 00:00:00,34.0,6623022.0,9999607469.0,A9607469,3104007.0
90.400.888,1798.0,78.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4276.0,BH-ALIPIO DE MELO,AV. ABILIO MACHADO 1150,,LOJAS 101 103 105 107 109 E 111,INCONFIDENCIA,30830-000,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,30692000.0,9999608074.0,A9608074,3106200.0
90.400.888,1799.0,59.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4446.0,AG. BARBACENA-PONTILHAO,AV. GOVERNADOR BIAS FORTES 843,,LOJA,PONTILHAO,36204-168,BARBACENA,MG,2009-04-30 00:00:00,32.0,33329655.0,9999607672.0,A9607672,3105608.0
90.400.888,1800.0,27.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3043.0,BARBACENA-CENTRO,RUA XV DE NOVEMBRO 62,,,CENTRO,36200-074,BARBACENA,MG,2009-04-30 00:00:00,32.0,3317377.0,9999607673.0,A9607673,3105608.0
90.400.888,1801.0,8.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4229.0,001 4229 BH-PRACA SETE V,R DOS TAMOIOS,311,LJ,CENTRO,30120-050,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,33141550.0,9999608079.0,A9608079,3106200.0
90.400.888,1802.0,99.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3473.0,001 3473 BH-PRACA SETE II,RUA DOS TAMOIOS,311,LJ,CENTRO,30120-050,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,32071300.0,9999608090.0,A9608090,3106200.0
90.400.888,1803.0,70.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3036.0,BH-AVENIDA,AV. AFONSO PENA 1500,,TERREO E SOBRELOJA,CENTRO,30130-921,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,2732399.0,9999608099.0,A9608099,3106200.0
90.400.888,1804.0,50.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3007.0,BH-BARREIRO,AVENIDA SINFRONIO BROCHADO 555 E 557,,LOJA 555,BARREIRO,30640-000,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,3841300.0,9999608101.0,A9608101,3106200.0
90.400.888,1805.0,31.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3049.0,001 3049 BH-PRACA SETE VIII,R DOS TAMOIOS,311,LJ,CENTRO,30120-050,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,2951144.0,9999608102.0,A9608102,3106200.0
90.400.888,1807.0,1.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4235.0,001 4235 BARREIRO-BH-MG II,AV SINFRONIO BROCHADO,557,,BARREIRO,30640-000,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,3742682.0,9999608080.0,A9608080,3106200.0
90.400.888,1809.0,65.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3884.0,CRISTIANO MACHADO-BH-MG,AV. CRISTIANO MACHADO,2102,,CIDADE NOVA,31170-184,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,4846288.0,9999608095.0,A9608095,3106200.0
90.400.888,1810.0,7.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4237.0,001 4237 BH-DOM PEDRO II - I,AV DOM PEDRO 2,4042,,PADRE EUSTAQUIO,30720-460,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,33757213.0,9999608082.0,A9608082,3106200.0
90.400.888,1811.0,80.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3922.0,BH-DOM PEDRO II,AVENIDA DOM PEDRO II 4042,,,MONSENHOR MESSIAS,30720-460,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,4640077.0,9999608087.0,A9608087,3106200.0
90.400.888,1813.0,41.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4275.0,001 4275 SAVASSI-BH-MG III,AVENIDA GETULIO VARGAS,1245,,FUNCIONARIOS,30112-021,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,31944900.0,9999608077.0,A9608077,3106200.0
90.400.888,1814.0,22.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3202.0,001-3202 SAVASSI BH-MG IX,AV GETULIO VARGAS,1245,,FUNCIONARIOS,30112-021,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,32989200.0,9999608096.0,A9608096,3106200.0
90.400.888,1815.0,3.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3980.0,BH MANGABEIRAS,AV AFONSO PENA,4444,,CRUZEIRO,30130-009,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,32693400.0,9999608086.0,A9608086,3106200.0
90.400.888,1816.0,94.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4234.0,BH-MERCADO CENTRAL,AVENIDA AUGUSTO DE LIMA 744,,,CENTRO,30190-922,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,32397800.0,9999608085.0,A9608085,3106200.0
90.400.888,1818.0,56.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3893.0,BH-PAMPULHA,AVENIDA PRESIDENTE ANTONIO CARLOS 7716,,,SAO LUIZ,31270-000,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,34392900.0,9999608093.0,A9608093,3106200.0
90.400.888,1819.0,37.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4200.0,001 4200 SAVASSI BH-MG X,AV GETULIO VARGAS,1245,,FUNCIONARIOS,30112-021,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,32826103.0,9999608069.0,A9608069,3106200.0
90.400.888,1821.0,51.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3472.0,001 3472 BH-PRUDENTE DE MORAIS,AV PRUDENTE DE MORAIS,1253,LJ 01,SANTO ANTONIO,30350-213,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,2966700.0,9999608091.0,A9608091,3106200.0
90.400.888,1822.0,32.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3476.0,001-3476 BH-PRACA SETE,RUA DOS TAMOIOS,311,LJ,CENTRO,30120-050,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,2737633.0,9999608089.0,A9608089,3106200.0
90.400.888,1823.0,13.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3040.0,001 3040 BH-AVENIDA I,AV AFONSO PENA,1500,,CENTRO,30130-921,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,2741876.0,9999608103.0,A9608103,3106200.0
90.400.888,1826.0,66.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4273.0,001 4273 BH-AVENIDA VI,AV AFONSO PENA,1500,,CENTRO,30130-921,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,32429550.0,9999608075.0,A9608075,3106200.0
90.400.888,1827.0,47.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4230.0,BH-RUA RIO GDE. DO NORTE,RUA RIO GRANDE DO NORTE 49,,LOJAS 01 E 02,SANTA EFIGENIA,30130-130,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,32734999.0,9999608081.0,A9608081,3106200.0
90.400.888,1828.0,28.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3181.0,001 3181 BH-SANTO AGOSTINHO,R SANTOS BARRETO,55,,SANTO AGOSTINHO,30170-070,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,3378022.0,9999608097.0,A9608097,3106200.0
90.400.888,1829.0,9.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3471.0,001-3471 SAVASSI BH-MG V,AV GETULIO VARGAS,1245,,FUNCIONARIOS,30112-021,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,34319200.0,9999608092.0,A9608092,3106200.0
90.400.888,1830.0,42.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3477.0,SAVASSI-BH-MG,AV GETULIO VARGAS 1245,,,SAVASSI,30112-021,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,2826167.0,9999608088.0,A9608088,3106200.0
90.400.888,1832.0,4.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4236.0,001-4236 BH-VENDA NOVA,AV VILARINHO,1421,,VENDA NOVA,31615-250,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,34512889.0,9999608083.0,A9608083,3106200.0
90.400.888,1833.0,95.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4546.0,001 4546 BH-PAMPULHA III,AV PRES ANTONIO CARLOS,7716,,PAMPULHA,31270-000,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,34918055.0,9999608071.0,A9608071,3106200.0
90.400.888,1834.0,76.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4511.0,001 4511 BH-AVENIDA V,AV AFONSO PENA,1500,,CENTRO,30130-921,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,32773100.0,9999608072.0,A9608072,3106200.0
90.400.888,1835.0,57.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4614.0,001 4614 SAVASSI-BH-MG IV,AV GETULIO VARGAS,1245,,FUNCIONARIOS,30112-021,BELO HORIZONTE,MG,2009-04-30 00:00:00,31.0,31944900.0,9999608070.0,A9608070,3106200.0
90.400.888,1837.0,19.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3058.0,BETIM-CENTRO,AV. GOVERNADOR VALADARES 216,,,CENTRO,32510-010,BETIM,MG,2009-04-30 00:00:00,31.0,32682700.0,9999607755.0,A9607755,3106705.0
90.400.888,1838.0,8.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4513.0,AG  URB BETIM PRACA TIRADENTES,AV GOV VALADARES,216,,CENTRO,32600-222,BETIM,MG,2009-04-30 00:00:00,31.0,32681500.0,9999607754.0,A9607754,3106705.0
90.400.888,1839.0,80.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3481.0,BOM DESPACHO,PRACA DA MATRIZ 488,,,CENTRO,35600-000,BOM DESPACHO,MG,2009-04-30 00:00:00,37.0,5223700.0,9999607464.0,A9607464,3107406.0
90.400.888,1840.0,14.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3070.0,BRUMADINHO,R PRES VARGAS,275,LT 07A QD M,CENTRO,35460-000,BRUMADINHO,MG,2009-04-30 00:00:00,31.0,35719200.0,9999608297.0,A9608297,3109006.0
90.400.888,1841.0,3.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3607.0,RUI BARBOSA-APUCARANA-PR,PRACA RUI BARBOSA 220,,DT05/10-A - SEDE,CENTRO,86800-700,APUCARANA,PR,2009-04-30 00:00:00,43.0,4233500.0,9999608128.0,A9608128,4101408.0
90.400.888,1842.0,86.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3483.0,CAETE-JOSE BRANDAO,AV. JAIR DANTAS 361,,,JOSE BRANDAO,34800-000,CAETE,MG,2009-04-30 00:00:00,31.0,6511733.0,9999608337.0,A9608337,3110004.0
90.400.888,1843.0,67.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4569.0,001 4569 URB-APUCARANA-AV.CURITIBA,PCA RUY BARBOSA,220,,CENTRO,86800-700,APUCARANA,PR,2009-04-30 00:00:00,43.0,316202300.0,9999608127.0,A9608127,4101408.0
90.400.888,1844.0,48.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3078.0,CAMANDUCAIA,PRACA DOUTOR BENJAMIN DE MACEDO 162,,,CENTRO,37650-000,CAMANDUCAIA,MG,2009-04-30 00:00:00,35.0,4331245.0,9999607923.0,A9607923,3110509.0
90.400.888,1845.0,29.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3080.0,CAMBUI,RUA JOAO MOREIRA SALES 169,,,CENTRO,37600-000,CAMBUI,MG,2009-04-30 00:00:00,35.0,4311318.0,9999608005.0,A9608005,3110608.0
90.400.888,1846.0,0.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3081.0,CAMPANHA,PRACA DOM FERRAO 49,,,CENTRO,37400-000,CAMPANHA,MG,2009-04-30 00:00:00,35.0,2611266.0,9999608335.0,A9608335,3110905.0
90.400.888,1847.0,90.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3614.0,CAMPO BELO,RUA ARTUR BERNARDES 210,,,CENTRO,37270-000,CAMPO BELO,MG,2009-04-30 00:00:00,35.0,38317100.0,9999607850.0,A9607850,3111200.0
90.400.888,1848.0,71.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4248.0,001 4248 M.CLAROS-CENTRO I,R PE AUGUSTO,264,,CENTRO,39400-053,MONTES CLAROS,MG,2009-04-30 00:00:00,38.0,32213013.0,9999607894.0,A9607894,3143302.0
90.400.888,1849.0,52.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3504.0,M.CLAROS-CENTRO,RUA PADRE AUGUSTO 264,,QUADRA 31 - LOTE 261,CENTRO,39400-053,MONTES CLAROS,MG,2009-04-30 00:00:00,38.0,2213647.0,9999607895.0,A9607895,3143302.0
90.400.888,1852.0,58.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3218.0,NOVA LIMA,RUA BIAS FORTES 305,,,CENTRO,34000-000,NOVA LIMA,MG,2009-04-30 00:00:00,31.0,5412766.0,9999607698.0,A9607698,3144805.0
90.400.888,1853.0,39.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3220.0,OLIVEIRA,RUA DR.COELHO DE MOURA 183,,,CENTRO,35540-000,OLIVEIRA,MG,2009-04-30 00:00:00,373.0,3119220.0,9999607395.0,A9607395,3145604.0
90.400.888,1854.0,10.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3824.0,OURO BRANCO,RUA SANTO ANTONIO 557,,,CENTRO,36420-000,OURO BRANCO,MG,2009-04-30 00:00:00,31.0,37497700.0,9999607904.0,A9607904,3145901.0
90.400.888,1855.0,9.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3222.0,OURO PRETO,RUA SAO JOSE 77,,,CENTRO,35400-000,OURO PRETO,MG,2009-04-30 00:00:00,315.0,5119550.0,9999608135.0,A9608135,3146107.0
90.400.888,1856.0,81.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3608.0,CORNELIO PROCOPIO,RUA MASSUD AMIM,366,,CENTRO,86300-000,CORNELIO PROCOPIO,PR,2009-04-30 00:00:00,43.0,35206000.0,9999608114.0,A9608114,4106407.0
90.400.888,1857.0,62.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4572.0,AG. URB-C.PROCOPIO-R.M.AMIN,RUA MASSUD AMIN 366,,,CENTRO,86300-000,CORNELIO PROCOPIO,PR,2009-04-30 00:00:00,43.0,35206000.0,9999608113.0,A9608113,4106407.0
90.400.888,1858.0,43.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3227.0,PARA DE MINAS,RUA MAJOR SILVINO SILVA 43,,QUADRA 36,CENTRO,35660-016,PARA DE MINAS,MG,2009-04-30 00:00:00,37.0,32319700.0,9999608158.0,A9608158,3147105.0
90.400.888,1860.0,68.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3235.0,CENTRO-PASSOS-MG,AV. AROUCA 634,,,CENTRO,37900-152,PASSOS,MG,2009-04-30 00:00:00,35.0,35292350.0,9999608008.0,A9608008,3147907.0
90.400.888,1861.0,49.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3236.0,PATOS DE MINAS,RUA OLEGARIO MACIEL64,,,CENTRO,38700-122,PATOS DE MINAS,MG,2009-04-30 00:00:00,34.0,21065900.0,9999608161.0,A9608161,3148004.0
90.400.888,1862.0,20.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3610.0,PATROCINIO,AV. RUI BARBOSA 314,,,CENTRO,38740-000,PATROCINIO,MG,2009-04-30 00:00:00,34.0,38391600.0,9999608243.0,A9608243,3148103.0
90.400.888,1863.0,0.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3248.0,CENTRO-POCOS DE CALDAS-MG,RUA RIO DE JANEIRO 49,,,CENTRO,37701-011,POCOS DE CALDAS,MG,2009-04-30 00:00:00,35.0,7221313.0,9999608368.0,A9608368,3151800.0
90.400.888,1864.0,91.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4438.0,AG. POCOS DE CALDAS - A. FIGUEIREDO,RUA ASSIS FIGUEIREDO 600,,,CENTRO,37701-000,POCOS DE CALDAS,MG,2009-04-30 00:00:00,35.0,37212232.0,9999608367.0,A9608367,3151800.0
90.400.888,1865.0,72.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3251.0,PONTE NOVA,AV FRANCISCO VIEIRA MARTINS 1077 E 1081,,,PALMEIRAS,35430-226,PONTE NOVA,MG,2009-04-30 00:00:00,31.0,8172855.0,9999607773.0,A9607773,3152105.0
90.400.888,1866.0,53.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3255.0,CENTRO-POUSO ALEGRE-MG,RUA COMENDADOR JOSE GARCIA 109,,QUADRA 28 - LOTE 21,CENTRO,37550-000,POUSO ALEGRE,MG,2009-04-30 00:00:00,35.0,4221000.0,9999608218.0,A9608218,3152501.0
90.400.888,1867.0,34.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3278.0,SABARA,RUA COMENDADOR VIANA 256,,,CENTRO,34505-340,SABARA,MG,2009-04-30 00:00:00,31.0,36793800.0,9999607853.0,A9607853,3156700.0
90.400.888,1868.0,15.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4416.0,SANTA LUZIA,RUA DO CARMO,477,,CENTRO,33010-200,SANTA LUZIA,MG,2009-04-30 00:00:00,31.0,32216881.0,9999608010.0,A9608010,3157807.0
90.400.888,1869.0,4.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3291.0,SANTA RITA DO SAPUCAI,RUA CEL. FRANCISCO MOREIRA 62,,,CENTRO,37540-000,SANTA RITA DO SAPUCAI,MG,2009-04-30 00:00:00,35.0,4712233.0,9999608009.0,A9608009,3159605.0
90.400.888,1870.0,30.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3298.0,SANTOS DUMONT,AV PRESIDENTE GETULIO VARGAS 276,,1 ANDAR,CENTRO,36240-000,SANTOS DUMONT,MG,2009-04-30 00:00:00,32.0,32529500.0,9999608250.0,A9608250,3160702.0
90.400.888,1872.0,0.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3514.0,SAO GOTARDO,PRACA SAO SEBASTIAO 153,,,CENTRO,38800-000,SAO GOTARDO,MG,2009-04-30 00:00:00,34.0,31762000.0,9999607858.0,A9607858,3162104.0
90.400.888,1873.0,82.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4465.0,AG. 1465 - CARATINGA,PRACA CESARIO ALVIM 292,,,CENTRO,35300-036,CARATINGA,MG,2009-04-30 00:00:00,33.0,33226900.0,9999608004.0,A9608004,3113404.0
90.400.888,1874.0,63.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3094.0,CAXAMBU,RUA JOAO PINHEIRO 346,,,CENTRO,37440-000,CAXAMBU,MG,2009-04-30 00:00:00,35.0,3413050.0,9999607435.0,A9607435,3115508.0
90.400.888,1875.0,44.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3108.0,C.FABRICIANO-CENTRO,RUA DOUTOR MOACIR BIRRO 528,,,CENTRO,35170-002,CORONEL FABRICIANO,MG,2009-04-30 00:00:00,31.0,8421021.0,9999607958.0,A9607958,3119401.0
90.400.888,1876.0,25.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4242.0,001-4242 C.FABRICIANO-MELO VIANA,R DR MOACIR BYRRO,528,,CENTRO,35170-002,CORONEL FABRICIANO,MG,2009-04-30 00:00:00,31.0,38461444.0,9999607957.0,A9607957,3119401.0
90.400.888,1877.0,6.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3101.0,CONGONHAS,AVENIDA PRESIDENTE VARGAS 25,,,CENTRO,36415-000,CONGONHAS,MG,2009-04-30 00:00:00,31.0,7311489.0,9999608284.0,A9608284,3118007.0
90.400.888,1878.0,97.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4449.0,001 4449 CONSELHEIRO LAFAIETE-MG I,AV PROFESSOR MANOEL MARTINS,203,213,CAMPO ALEGRE,36400-110,CONSELHEIRO LAFAIETE,MG,2009-04-30 00:00:00,31.0,37631788.0,9999607694.0,A9607694,3118304.0
90.400.888,1879.0,78.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3104.0,001 3104 CONSELHEIRO LAFAIETE-MG,AV PROFESSOR MANOEL MARTINS,203,213,CAMPO ALEGRE,36400-110,CONSELHEIRO LAFAIETE,MG,2009-04-30 00:00:00,31.0,7631633.0,9999607695.0,A9607695,3118304.0
90.400.888,1880.0,1.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3833.0,001 3833 CONTAGEM-CENTRO I,R DR CASSIANO,18,,CENTRO,32017-230,CONTAGEM,MG,2009-04-30 00:00:00,31.0,37685150.0,9999607954.0,A9607954,3118601.0
90.400.888,1881.0,92.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4240.0,CONTAGEM-B. INDUSTRIAL,RUA TIRADENTES 2545,,,INDUSTRIAL,32230-020,CONTAGEM,MG,2009-04-30 00:00:00,31.0,33686900.0,9999607951.0,A9607951,3118601.0
90.400.888,1883.0,54.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3097.0,001 3097 CONTAGEM-B.INDUSTRIAL I,R TIRADENTES,2545,,INDUSTRIAL,32230-020,CONTAGEM,MG,2009-04-30 00:00:00,31.0,3334666.0,9999607956.0,A9607956,3118601.0
90.400.888,1884.0,35.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4239.0,001-4239 CONTAGEM-PETROLANDIA,RUA  DR CASSIANO,18,,CENTRO,32017-230,CONTAGEM,MG,2009-04-30 00:00:00,31.0,33583700.0,9999607952.0,A9607952,3118601.0
90.400.888,1885.0,16.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4238.0,CONTAGEM-R. DAS PEDRAS,AVENIDA RIO NEGRO 535,,1A,PQ.RIACHO DAS PEDRAS,32280-000,CONTAGEM,MG,2009-04-30 00:00:00,31.0,31982450.0,9999607950.0,A9607950,3118601.0
90.400.888,1886.0,5.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4519.0,001 4519 CONTAGEM-B.INDUSTRIAL II,R TIRADENTES,2545,,INDUSTRIAL,32230-020,CONTAGEM,MG,2009-04-30 00:00:00,31.0,33295900.0,9999607949.0,A9607949,3118601.0
90.400.888,1887.0,88.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3111.0,CRUZILIA,RUA CORONEL CORNELIO MACIEL A 160,,,CENTRO,37445-000,CRUZILIA,MG,2009-04-30 00:00:00,35.0,33464000.0,9999608375.0,A9608375,3120805.0
90.400.888,1888.0,69.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3115.0,CURVELO,AV. DOM PEDRO II 424,,,CENTRO,35790-000,CURVELO,MG,2009-04-30 00:00:00,38.0,37291700.0,9999607428.0,A9607428,3120904.0
90.400.888,1889.0,40.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3490.0,CENTRO-DIVINOPOLIS-MG,AV. PRIMEIRO DE JUNHO 455,,,CENTRO,35500-003,DIVINOPOLIS,MG,2009-04-30 00:00:00,37.0,2227155.0,9999608109.0,A9608109,3122306.0
90.400.888,1890.0,83.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,4173.0,001 4173 CENTRO-DIVINOPOLIS-MG I,AV 1 DE JUNHO,455,,BELO HORIZONTE,35500-003,DIVINOPOLIS,MG,2009-04-30 00:00:00,31.0,33311691.0,9999608108.0,A9608108,3122306.0
90.400.888,1892.0,45.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3127.0,EXTREMA,RUA CEL. ANTONIO CARDOSO PINTO,31,,CENTRO,37640-000,EXTREMA,MG,2009-04-30 00:00:00,35.0,31003300.0,9999608234.0,A9608234,3125101.0
90.400.888,1893.0,26.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3491.0,FORMIGA,PRACA GETULIO VARGAS 11,,,CENTRO,35570-000,FORMIGA,MG,2009-04-30 00:00:00,37.0,33291900.0,9999608283.0,A9608283,3126109.0
90.400.888,1894.0,7.0,BANCO SANTANDER (BRASIL) S.A.,Banco Múltiplo,3133.0,FRUTAL,PRACA DA MATRIZ 60,,QUADRA 35A - LOTE 02,CENTRO,38200-000,FRUTAL,MG,2009-04-30 00:00:00,34.0,34298700.0,9999608373.0,A9608373,3127107.0
